_id,full_id,lat,long,name
6216745c4a0d2cd7d5a80417,n2682539763,18.80157,99.01054,Walk Street Café
6216745c4a0d2cd7d5a8041e,n2726518791,18.79723,99.0081,"Bud's Ice Cream"
6216745c4a0d2cd7d5a80425,n2922091901,18.8013,98.96743,Doqaholic Cafe
6216745c4a0d2cd7d5a80433,n3121493939,18.67151,98.88793,Café Amazon
6216745c4a0d2cd7d5a8043c,n3184594339,18.80889,99.0119,Café Amazon
6216745c4a0d2cd7d5a80451,n3277470021,18.78792,98.99279,Pai Doi Coffee
6216745c4a0d2cd7d5a8046d,n3337437293,18.74332,99.12153,Bitter and Sweet
6216745c4a0d2cd7d5a80475,n3347631779,18.76941,98.97534,Black Canyon Coffee
6216745c4a0d2cd7d5a8047f,n3369623290,18.79276,98.99219,Cafe Arte
6216745c4a0d2cd7d5a8048b,n3388725586,18.7811,98.98251,Bike Cafe
6216745c4a0d2cd7d5a8048f,n3401322096,18.77228,98.97829,The Volcano
6216745c4a0d2cd7d5a80492,n3412153328,18.75212,99.00891,สภากาแฟ 89
6216745c4a0d2cd7d5a80496,n3414272483,18.78562,98.99529,"The Baker's"
6216745c4a0d2cd7d5a804b4,n3453468996,18.91461,99.08306,Sanguan
6216745c4a0d2cd7d5a804d3,n3897763597,18.80511,98.97329,คาเฟ่ เม้าท์ฟิวล์
6216745c4a0d2cd7d5a804e4,n3933516649,18.68254,98.91865,Chillan Coffee
6216745c4a0d2cd7d5a804ec,n4009513093,18.76452,99.00831,Eight Cafe Chiangmai
6216745c4a0d2cd7d5a804f7,n4142717265,18.81691,99.02058,Yellow Duck Cafe
6216745c4a0d2cd7d5a804ff,n4212373091,18.78823,98.98653,Kalapela Tea House
6216745c4a0d2cd7d5a80534,n4504644390,18.7962,99.00823,กาแฟ รสนิยม
6216745c4a0d2cd7d5a80386,n1127593959,18.7976,98.96673,Starbucks
6216745c4a0d2cd7d5a80388,n1133608908,18.791,98.99147,Coffee Bar
6216745c4a0d2cd7d5a8038c,n1173899407,18.76812,99.00589,Sweet Sarapee
6216745c4a0d2cd7d5a803a0,n1496929137,18.75871,99.04746,Indy Coffee
6216745c4a0d2cd7d5a803a1,n1517513409,19.13297,98.70405,32km Coffee Hill
6216745c4a0d2cd7d5a803a2,n1517514449,19.15268,98.69252,Le Vintage
6216745c4a0d2cd7d5a803a5,n1598984446,18.78786,98.99016,Wawee Coffee
6216745c4a0d2cd7d5a803dd,n2434791094,18.80159,98.95355,Kopi Gusto
6216745c4a0d2cd7d5a803ea,n2520629646,18.79132,99.02714,เบนซ์ คาเฟ่
6216745c4a0d2cd7d5a80402,n2631763471,18.79899,99.24224,ร้านกาแฟ ยู-โนกะ
6216745c4a0d2cd7d5a8040e,n2655180134,18.784,98.99854,"Cafe' de Siam"
6216745c4a0d2cd7d5a8042c,n3081257253,18.58796,98.48631,Summit Cafe
6216745c4a0d2cd7d5a8042e,n3103269529,18.7436,99.11949,Love Coffee
6216745c4a0d2cd7d5a80437,n3174251462,18.68786,98.94716,Homm
6216745c4a0d2cd7d5a8043e,n3195504332,18.81221,98.99119,มิ่งมิตร กาแฟ
6216745c4a0d2cd7d5a80452,n3281905420,18.76953,98.96781,สตาร์บัคส์
6216745c4a0d2cd7d5a80453,n3283940818,18.80188,98.97835,Ice Manias
6216745c4a0d2cd7d5a80468,n3318943789,19.36881,99.20042,Café Amazon
6216745c4a0d2cd7d5a80473,n3341093652,18.7768,98.95379,Doi Chaang
6216745c4a0d2cd7d5a8047e,n3369589474,18.79186,98.97032,กาแฟรสนิยม
6216745c4a0d2cd7d5a80480,n3371232076,18.79522,98.98737,มิ่งมิตร
6216745c4a0d2cd7d5a80494,n3414272473,18.7851,98.99612,At Fifteen
6216745c4a0d2cd7d5a80498,n3417167515,18.78591,99.00272,Coffee Bug
6216745c4a0d2cd7d5a804ae,n3426415662,18.79978,98.96873,บ้านตะวันฉาย
6216745c4a0d2cd7d5a804c4,n3741019925,18.79617,98.96614,72 Café
6216745c4a0d2cd7d5a804d1,n3880114766,18.19356,98.60708,Café Amazon
6216745c4a0d2cd7d5a804d4,n3905979257,18.87475,99.00799,Maison de Café
6216745c4a0d2cd7d5a804f1,n4069613391,18.74877,98.98678,"The Paper: Books, Coffee & Guest House"
6216745c4a0d2cd7d5a804fb,n4206128689,20.06035,99.36132,Doi Luang Coffee
6216745c4a0d2cd7d5a8053b,n4535975015,18.79636,98.99311,Oasis Café
6216745c4a0d2cd7d5a8053e,n4539213080,18.78747,98.96896,Hana Zono
6216745c4a0d2cd7d5a80545,n4557856199,18.79062,98.99324,Sang
6216745c4a0d2cd7d5a80553,n4596241387,18.80095,98.96368,Flapping Duck
6216745c4a0d2cd7d5a80380,n1101287088,18.78103,98.99794,Wawee
6216745c4a0d2cd7d5a80390,n1361121238,18.76687,99.00502,Twin Cafe
6216745c4a0d2cd7d5a803a6,n1615247948,18.76287,98.99497,Fat Cat
6216745c4a0d2cd7d5a803ab,n1796986984,18.79777,98.96664,Ming Muang
6216745c4a0d2cd7d5a803ac,n1796992462,18.79756,98.96704,Wawee Coffee
6216745c4a0d2cd7d5a803c3,n2082864508,18.7977,98.98952,Kissa Cafe
6216745c4a0d2cd7d5a803c7,n2095788662,18.79626,99.03993,กลิ่นละมุน
6216745c4a0d2cd7d5a803f8,n2597971867,18.78602,98.99862,Cafe Blanco
6216745c4a0d2cd7d5a8041c,n2687048817,18.43458,98.68542,กาแฟดอยขุนแตะ
6216745c4a0d2cd7d5a8041f,n2833437963,18.82725,98.95442,Chang-Kian Coffee
6216745c4a0d2cd7d5a80427,n2941835002,18.7395,99.08137,ฅนขายเป็ด
6216745c4a0d2cd7d5a80428,n2969701534,18.80118,98.9675,Camellia & Co.
6216745c4a0d2cd7d5a80443,n3211600662,19.10121,98.77237,Coffee in Mae Lod
6216745c4a0d2cd7d5a8044c,n3247457955,18.72466,98.92532,Sameong Coffee
6216745c4a0d2cd7d5a8044d,n3249111057,18.80656,99.01841,Black Canyon Coffee
6216745c4a0d2cd7d5a80458,n3287033149,18.78992,98.9883,Café de Museum
6216745c4a0d2cd7d5a80489,n3385507274,18.79273,98.97917,East Coffee
6216745c4a0d2cd7d5a8049c,n3418977493,18.75041,99.02682,Coffee Lover Chiang Mai
6216745c4a0d2cd7d5a8049d,n3418977906,18.78958,98.99528,บ้าน นฤมิตร
6216745c4a0d2cd7d5a804a5,n3421245743,18.79333,98.97157,Coffeebooz
6216745c4a0d2cd7d5a804c7,n3810861066,18.77216,98.97252,Café Amazon
6216745c4a0d2cd7d5a804f3,n4115297791,18.75149,99.06353,Café Amazon
6216745c4a0d2cd7d5a804fa,n4203872790,19.44847,98.9831,Banporpiang Coffee
6216745c4a0d2cd7d5a80501,n4225187389,18.78995,98.9816,Nine coffee
6216745c4a0d2cd7d5a8050b,n4324640989,18.76918,99.00061,Hazz cafe - Hallal (A/C)
6216745c4a0d2cd7d5a80511,n4352509194,18.78842,98.99857,Plum Coffee & Smoothies
6216745c4a0d2cd7d5a8051a,n4359154584,18.80761,98.995,กูโรตี
6216745c4a0d2cd7d5a8051d,n4360053466,18.79013,98.9627,ร้านนมมน
6216745c4a0d2cd7d5a80527,n4426152917,18.83395,99.20203,Uncle Lee Coffee
6216745c4a0d2cd7d5a80533,n4496361990,18.79501,98.96545,Black Ground
6216745c4a0d2cd7d5a8053c,n4536303338,18.80028,98.99426,Salotto Coffee
6216745c4a0d2cd7d5a8053d,n4537983761,18.7911,98.99526,Yin Dee
6216745c4a0d2cd7d5a8055f,n4636802719,18.76172,99.04173,"Es'satto Coffee"
6216745c4a0d2cd7d5a803b4,n1797049148,18.79668,98.96703,La Genoise
6216745c4a0d2cd7d5a803c0,n2055855117,18.78602,98.99269,Kopi-O Cafe
6216745c4a0d2cd7d5a803c6,n2085487654,18.78089,98.95293,Paper Spoon
6216745c4a0d2cd7d5a803cd,n2124797950,18.79584,98.97146,Sangdee
6216745c4a0d2cd7d5a803d2,n2341962164,18.76625,99.03787,Jellio
6216745c4a0d2cd7d5a803d3,n2404044286,18.78843,98.98326,Akha Ama La Fattoria
6216745c4a0d2cd7d5a803d4,n2414298003,18.78721,98.99886,Cafe de Sirin
6216745c4a0d2cd7d5a803e1,n2442812998,18.78835,98.98666,Pacamara
6216745c4a0d2cd7d5a803ec,n2527662833,18.80323,98.98002,Akha Ama
6216745c4a0d2cd7d5a80408,n2650709899,18.78992,98.95606,Club Diva
6216745c4a0d2cd7d5a8040c,n2655153486,18.78692,98.99884,Doi Chang
6216745c4a0d2cd7d5a8043b,n3182230621,18.79866,99.02392,Wawee Coffee
6216745c4a0d2cd7d5a80447,n3242156461,18.78959,98.97056,Black Canyon Coffee
6216745c4a0d2cd7d5a80465,n3317902512,18.79591,98.9841,โอลด์ดี้ กาแฟไทย
6216745c4a0d2cd7d5a80474,n3342127912,18.73465,98.93791,The café
6216745c4a0d2cd7d5a80479,n3347633206,18.76934,98.97471,"Swensen's"
6216745c4a0d2cd7d5a804a2,n3419878776,18.75169,98.9406,Ramino
6216745c4a0d2cd7d5a804a4,n3421207456,18.79486,98.97057,Somhiat
6216745c4a0d2cd7d5a804a8,n3421257554,18.79358,98.97086,ภคมน
6216745c4a0d2cd7d5a804a9,n3421271719,18.78949,98.97057,To Die For
6216745c4a0d2cd7d5a804b5,n3456825435,18.79188,98.99246,Funkydog
6216745c4a0d2cd7d5a804b7,n3470589850,18.75467,99.05381,Miss Cafe
6216745c4a0d2cd7d5a804bb,n3619858705,18.78792,98.9925,VAVA Frozen Yogurt
6216745c4a0d2cd7d5a804be,n3643587587,18.79021,98.97084,Juice Me Please
6216745c4a0d2cd7d5a804d7,n3907871477,18.78811,98.98323,My Secret Cafe
6216745c4a0d2cd7d5a804e0,n3927203449,18.8065,98.95793,Mac Cafe
6216745c4a0d2cd7d5a804e9,n3968872886,18.78127,98.95347,Rao photo coffee
6216745c4a0d2cd7d5a8050e,n4336604689,18.8024,98.97834,7-11 ห้าแยกสันติธรรม
6216745c4a0d2cd7d5a8050f,n4348232705,18.72477,98.92653,Buff Cafe
6216745c4a0d2cd7d5a80510,n4352243455,18.8288,99.01343,Four Heavens Cafe & Bistro
6216745c4a0d2cd7d5a80514,n4353876797,18.80663,98.97956,Coffee Love
6216745c4a0d2cd7d5a80522,n4362261291,19.06384,98.93941,ม่อน คาเฟ่
6216745c4a0d2cd7d5a8052e,n4458563051,18.86533,99.35069,ลุงปุ๊ด-ป้าเป็ง
6216745c4a0d2cd7d5a80540,n4552503190,18.79438,98.99008,Miracle coffee
6216745c4a0d2cd7d5a80567,n4730080789,18.78961,98.98356,Viya
6216745c4a0d2cd7d5a803af,n1797000716,18.79749,98.96823,9th Street
6216745c4a0d2cd7d5a803be,n2040042303,18.78508,98.99257,Juicy4U
6216745c4a0d2cd7d5a803e7,n2494631745,18.85478,98.75264,ไร่นท-ภูผา
6216745c4a0d2cd7d5a803eb,n2523232243,18.79521,98.9678,Luvv Cafe
6216745c4a0d2cd7d5a803f2,n2581625565,18.76658,99.08352,Game Online & Internet
6216745c4a0d2cd7d5a803ff,n2618230818,17.79994,98.3576,ร้านกาแฟ โรงเรียนอมก๋อยวิทยาคม
6216745c4a0d2cd7d5a8040d,n2655177035,18.7833,98.99842,Mr. K Coffee
6216745c4a0d2cd7d5a80419,n2684247512,18.58374,98.8853,กาแฟสด อินทนนท์
6216745c4a0d2cd7d5a80457,n3285318965,18.79814,98.97907,Sweet Tree
6216745c4a0d2cd7d5a8046a,n3322909006,18.62714,98.89576,ไอศกรีมป่าตัน
6216745c4a0d2cd7d5a80490,n3409866633,18.73862,99.01445,Café Amazon
6216745c4a0d2cd7d5a8049e,n3418977912,18.79186,98.99576,ดาราอาหารเวียดนาม
6216745c4a0d2cd7d5a804a3,n3419878778,18.75424,98.94054,ร้านเกษตร มช.
6216745c4a0d2cd7d5a804a7,n3421254994,18.79366,98.97088,"Kola's Honeymoon"
6216745c4a0d2cd7d5a804bd,n3632320011,18.78598,98.99266,Overstand
6216745c4a0d2cd7d5a804c6,n3803713498,18.92985,98.92981,Kaffee Bitte
6216745c4a0d2cd7d5a804cf,n3854066930,19.68789,99.14863,Café Amazon
6216745c4a0d2cd7d5a804de,n3927203446,18.79297,98.98621,Fahtara
6216745c4a0d2cd7d5a804e3,n3930110086,19.20039,98.88777,Ying Yui Coffee
6216745c4a0d2cd7d5a804e8,n3957108529,18.78603,98.99147,Bodhi Tree 1 Café
6216745c4a0d2cd7d5a80506,n4265502391,18.81367,98.97379,Omnia
6216745c4a0d2cd7d5a8050d,n4336587591,18.7519,99.02992,ร้านแม่
6216745c4a0d2cd7d5a80513,n4353683213,18.78988,98.95689,The Coffee Work
6216745c4a0d2cd7d5a80554,n4596413944,18.79503,98.96369,Frenchie Cafe
6216745c4a0d2cd7d5a80557,n4601037990,18.1467,98.34849,ดอกสนคาเฟ่
6216745c4a0d2cd7d5a8055e,n4627695092,18.82943,99.01266,Mingmitr Coffee
6216745c4a0d2cd7d5a80563,n4694698200,18.73002,99.10949,More Fresh
6216745c4a0d2cd7d5a80382,n1101288715,18.78381,99.00012,Starbucks
6216745c4a0d2cd7d5a8038a,n1166342189,18.80166,99.01717,K-Coffee
6216745c4a0d2cd7d5a80395,n1459660867,18.76472,99.08164,Art Bosang Coffee House
6216745c4a0d2cd7d5a80399,n1474872898,18.77039,98.96829,Black Canyon Coffee
6216745c4a0d2cd7d5a8039f,n1491320808,18.79037,98.99182,City Cafe
6216745c4a0d2cd7d5a803a3,n1526074376,19.26057,98.91393,Raming Tea Rooms
6216745c4a0d2cd7d5a803bf,n2045679477,19.38319,98.95002,หมอกหลวง เชียงดาว
6216745c4a0d2cd7d5a803cb,n2105726947,18.7991,98.96722,Ristr8to
6216745c4a0d2cd7d5a803db,n2434787311,18.80389,98.95232,PAK Cafe
6216745c4a0d2cd7d5a803dc,n2434788491,18.80171,98.95185,ฝ้ายเบเกอรี่
6216745c4a0d2cd7d5a803e2,n2450538522,18.8282,99.01203,Doi Chaang
6216745c4a0d2cd7d5a803e6,n2494459527,20.05849,99.36045,"Jack's Coffee & Bakery"
6216745c4a0d2cd7d5a803f4,n2582055354,18.77038,99.08519,กาแฟสด
6216745c4a0d2cd7d5a80404,n2641942618,18.89255,99.17243,Coffee Terminal
6216745c4a0d2cd7d5a8040a,n2652920111,18.77975,98.99155,Coffee 2 Days
6216745c4a0d2cd7d5a8041a,n2685071679,18.54279,98.59156,Inthanon Coffee
6216745c4a0d2cd7d5a80424,n2881830841,18.91737,98.91067,Tea Garden
6216745c4a0d2cd7d5a8042f,n3106841846,18.91265,98.92912,Baa Baa Black Cafe
6216745c4a0d2cd7d5a80436,n3168260766,18.79846,98.96882,Librarista
6216745c4a0d2cd7d5a80454,n3285280608,18.80049,98.97808,Soi Cafe
6216745c4a0d2cd7d5a80456,n3285298563,18.79955,98.97782,Beloved Shop
6216745c4a0d2cd7d5a80469,n3322713453,18.8368,98.97538,Roastniyom Coffee
6216745c4a0d2cd7d5a8046c,n3329625278,18.93203,99.34686,What Coffee
6216745c4a0d2cd7d5a8046e,n3340127233,18.89878,98.86043,Café Amazon
6216745c4a0d2cd7d5a80471,n3341008197,18.91529,98.94197,Omelette Bakery Cafe
6216745c4a0d2cd7d5a80472,n3341012238,18.9125,98.93775,Chill Chill Cup
6216745c4a0d2cd7d5a8048a,n3388701190,18.78869,98.98023,Thor Phan
6216745c4a0d2cd7d5a8048d,n3400272248,18.79284,98.95435,I Like Ice-cream
6216745c4a0d2cd7d5a8049f,n3419811900,18.89975,99.00635,Mont Jo
6216745c4a0d2cd7d5a804a1,n3419871310,18.72513,98.9252,"Toong's"
6216745c4a0d2cd7d5a804b3,n3440864915,18.78216,98.98728,Clay Studio Café
6216745c4a0d2cd7d5a804d0,n3877442977,18.77712,98.97664,Inthanin Coffee
6216745c4a0d2cd7d5a804df,n3927203448,18.79844,98.96906,Healthy B
6216745c4a0d2cd7d5a804ea,n3979200911,18.82801,99.01282,Jario Coffee
6216745c4a0d2cd7d5a80520,n4360106566,18.79355,98.96751,Smile Milk Uniserv CMU
6216745c4a0d2cd7d5a80559,n4608105020,18.79305,98.98949,The Chef
6216745c4a0d2cd7d5a8055c,n4609472603,18.74779,99.06739,SP Coffee
6216745c4a0d2cd7d5a80562,n4691707613,18.76563,98.99192,Green Cup
6216745c4a0d2cd7d5a80572,n4811280524,18.80644,98.95747,Art Roastery Huay Kaew
6216745c4a0d2cd7d5a80576,n4879583153,18.72092,98.96291,Petit Cabane
6216745c4a0d2cd7d5a8056c,n4761003587,18.76346,99.00834,Zaap C U Cafe
6216745c4a0d2cd7d5a8057f,n5009187333,18.81614,98.98049,Rx Cafe
6216745c4a0d2cd7d5a805a9,n5426264832,18.8105,98.94878,Café
6216745c4a0d2cd7d5a805b7,n5621081721,18.79523,98.98718,Mana Café
6216745c4a0d2cd7d5a8056a,n4748011323,18.78792,98.99268,Fruiturday
6216745c4a0d2cd7d5a805bb,n5772570728,18.76571,99.10909,หมาใจดำ
6216745c4a0d2cd7d5a805c1,n5919670289,18.79346,98.99041,ZMOY
6216745c4a0d2cd7d5a805c9,n5933370533,18.77581,98.98202,Artisan
6216745c4a0d2cd7d5a805d0,n5987644570,18.78813,98.98838,Khum Cafe
6216745c4a0d2cd7d5a805dc,n6073166485,18.83504,98.9748,ลีฟฟี่กรีนส์
6216745c4a0d2cd7d5a805e6,n6194386786,18.66127,98.66117,Ma Mueang Win
6216745c4a0d2cd7d5a805e7,n6195852485,18.78605,98.98102,S-rong coffee
6216745c4a0d2cd7d5a805f7,n6371396585,18.92311,99.33403,Shade Grow Coffee
6216745c4a0d2cd7d5a8061e,n7107398583,19.22,98.84652,จังเกิ้ล เดอ คาเฟ่
6216745c4a0d2cd7d5a80629,n7579280681,18.79218,98.95826,cafe Amazon
6216745c4a0d2cd7d5a8062a,n7599272060,18.77059,98.97421,"Jardin d'été Gelato and Dessert Cafe"
6216745c4a0d2cd7d5a80639,n8305114873,18.72999,98.94387,Coffee House
6216745c4a0d2cd7d5a8063a,n8326616478,19.13081,99.02111,สวนนิรันดร์
6216745c4a0d2cd7d5a8063f,n8637023464,19.07307,98.93879,Black Canyon Coffee
6216745c4a0d2cd7d5a80642,n8789685894,18.76708,99.07643,Sunday Coffee Brew
6216745c4a0d2cd7d5a80654,n9387792314,18.74995,98.95062,Cafe Reste
6216745c4a0d2cd7d5a80658,n9404324017,18.8422,98.90575,กาแฟขุนช่างเคี่ยน
6216745c4a0d2cd7d5a8065d,n9430021019,18.80022,99.02038,"Ma Che're"
6216745c4a0d2cd7d5a80587,n5195686872,18.89615,99.04342,Ducky Coffee
6216745c4a0d2cd7d5a80568,n4733771823,19.91892,99.21269,Taan Joa Khun Coffee
6216745c4a0d2cd7d5a80580,n5021459625,18.76486,98.87569,Vegetarian mountain
6216745c4a0d2cd7d5a80586,n5187642722,19.22522,98.8149,คาเฟ่ อิน ไวด์
6216745c4a0d2cd7d5a805ab,n5444250499,18.72033,99.15318,Rock & Loft Cafe
6216745c4a0d2cd7d5a805ba,n5758046621,18.78845,98.99312,CoolMuang
6216745c4a0d2cd7d5a805c5,n5928090575,18.79977,98.96788,The Volcano
6216745c4a0d2cd7d5a805db,n6062541948,18.91905,98.91448,Vans Coffee
6216745c4a0d2cd7d5a805de,n6094446495,18.7932,98.9852,Simply Happy
6216745c4a0d2cd7d5a805ec,n6232754405,18.77703,99.00439,Improvise
6216745c4a0d2cd7d5a80612,n6950957217,19.11683,98.72995,Coffee in the Garden
6216745c4a0d2cd7d5a8061d,n7072049862,18.81223,98.9671,Fleur de Mai
6216745c4a0d2cd7d5a80628,n7501410419,18.82174,98.94905,Wild Coffee & Bistro
6216745c4a0d2cd7d5a8062c,n7676192798,18.79739,99.00517,fresh and mild
6216745c4a0d2cd7d5a8062d,n7718863258,18.74151,98.98502,Khang Wat
6216745c4a0d2cd7d5a8063b,n8333233834,18.76612,99.07735,Dek-Cha บ่อสร้าง
6216745c4a0d2cd7d5a8063d,n8586445687,18.82911,99.00627,Sweet Garden
6216745c4a0d2cd7d5a8056b,n4752385436,18.8028,98.94962,กาแฟสดสังคม
6216745c4a0d2cd7d5a80584,n5160870421,18.80047,99.01326,Farm Kid Cafe
6216745c4a0d2cd7d5a80585,n5185937222,18.78107,98.99607,Coffee Point Changmai
6216745c4a0d2cd7d5a805ac,n5455786827,18.76838,98.98371,Café Amazon
6216745c4a0d2cd7d5a805bd,n5880381785,18.79178,99.00384,Wong Sa Korn Acres
6216745c4a0d2cd7d5a805c4,n5925629983,18.41496,98.68157,Youngfolk
6216745c4a0d2cd7d5a805cc,n5941619770,18.78838,98.994,The Localist
6216745c4a0d2cd7d5a805d3,n6014750904,18.78396,99.00297,CUBE cafe
6216745c4a0d2cd7d5a805d8,n6052670876,19.80499,99.16792,Baan Siri Coffee & Food
6216745c4a0d2cd7d5a805e1,n6130405289,18.79018,98.9913,Up to Coffee
6216745c4a0d2cd7d5a805e3,n6183630217,19.25857,98.9228,Jungle View Coffee
6216745c4a0d2cd7d5a805e9,n6203233287,18.78507,98.95327,รื่นอารมย์
6216745c4a0d2cd7d5a805f8,n6377522006,18.77794,98.9841,Breathe Cafe and Home Spa Products
6216745c4a0d2cd7d5a80646,n8892200306,18.80545,98.81037,หมูน้อย Coffee & Bar
6216745c4a0d2cd7d5a8064a,n8990242296,18.73068,98.95159,Café Amazon
6216745c4a0d2cd7d5a80652,n9354772493,18.91977,98.9366,Rim fam
6216745c4a0d2cd7d5a80595,n5293932211,19.21543,99.0089,Earth Home Cafe
6216745c4a0d2cd7d5a805a5,n5374663214,18.78133,99.00129,มีใจให้มัทฉะ คาเฟ่
6216745c4a0d2cd7d5a805c3,n5925629982,18.413,98.70434,The Mellow
6216745c4a0d2cd7d5a805ce,n5950919672,18.78914,99.01107,Johoney
6216745c4a0d2cd7d5a805f4,n6326963011,18.76006,98.91421,เดอะ เคฟ ดอยคำ
6216745c4a0d2cd7d5a805f9,n6388490509,18.72103,99.21187,Nopsiri Garden
6216745c4a0d2cd7d5a805fd,n6542873679,18.79506,98.97066,FIVE STAR MIX
6216745c4a0d2cd7d5a8060b,n6810762217,18.76422,98.93665,รสนิยม
6216745c4a0d2cd7d5a80617,n7023419521,18.78159,98.98885,Coco Cafe
6216745c4a0d2cd7d5a8061a,n7035543286,18.7878,98.9997,Daifa garden
6216745c4a0d2cd7d5a80623,n7241572468,18.75439,98.99193,Xinfuli Cafe
6216745c4a0d2cd7d5a80640,n8649726664,18.74214,99.21564,Naive Cafe
6216745c4a0d2cd7d5a80578,n4880216345,18.76958,98.97673,Coffee Bee
6216745c4a0d2cd7d5a8057c,n4961026130,18.78844,98.98258,Brown Rice Organic Cafe
6216745c4a0d2cd7d5a80590,n5272840682,18.85441,98.7003,Café de Mountain
6216745c4a0d2cd7d5a805a0,n5346617710,18.79392,98.95683,ฮิมตาง คาเฟ่
6216745c4a0d2cd7d5a805b4,n5583840796,18.74652,98.88646,The Horse Barn
6216745c4a0d2cd7d5a805c8,n5933370532,18.78974,98.96238,Maled
6216745c4a0d2cd7d5a805d5,n6017634609,18.78109,98.98592,Pangkhon Coffee
6216745c4a0d2cd7d5a805e4,n6189013981,18.95759,98.98287,Cafe Amazon
6216745c4a0d2cd7d5a805e8,n6195852585,18.79438,98.98994,Dark roast
6216745c4a0d2cd7d5a805f3,n6326937923,18.76233,98.90476,Hill Coffee
6216745c4a0d2cd7d5a805fe,n6557999484,18.78799,98.95938,XOXO Cafe
6216745c4a0d2cd7d5a80601,n6579636078,18.79173,98.99325,Cocoa 6
6216745c4a0d2cd7d5a80609,n6788691585,18.79494,98.96832,SS1254372 Cafe
6216745c4a0d2cd7d5a80615,n6984492885,18.79911,98.97299,The Jungle Café
6216745c4a0d2cd7d5a8063e,n8608351746,18.82092,99.05162,ชิก เนเจอร์ คาเฟ่
6216745c4a0d2cd7d5a8064b,n9084096823,18.79116,98.95037,Milk on the rock
6216745c4a0d2cd7d5a80650,n9316918017,18.84845,98.97086,คาเฟ่ อเมซอน
6216745c4a0d2cd7d5a80582,n5132374224,18.78694,99.01012,Caffeine No. 5 Coffee
6216745c4a0d2cd7d5a80599,n5327328688,18.91083,98.92163,Wish and Whisk
6216745c4a0d2cd7d5a805bc,n5824770353,18.22266,98.48217,Taking lunch
6216745c4a0d2cd7d5a805d2,n6014380186,18.73508,98.9373,Bunny Buns
6216745c4a0d2cd7d5a805e2,n6147629598,19.31244,99.19069,Chamok
6216745c4a0d2cd7d5a805ef,n6265198592,18.78297,98.99177,CM Smoothie House
6216745c4a0d2cd7d5a80602,n6584112472,18.72462,98.94794,Padasso Cafe
6216745c4a0d2cd7d5a80621,n7195317885,18.49969,98.36392,คาเฟ่ อเมซอน
6216745c4a0d2cd7d5a80622,n7221644985,18.86555,99.35551,ระเบียงวิวแม่กำปอง
6216745c4a0d2cd7d5a80630,n7875611117,18.8336,99.0038,Slow Bar Cafe
6216745c4a0d2cd7d5a80644,n8812800067,18.84073,98.96948,Doi Taeng Coffee
6216745c4a0d2cd7d5a80591,n5273131423,19.39749,98.93027,Chai Coffee
6216745c4a0d2cd7d5a805af,n5545281420,18.78407,98.99789,Blue Star Coffee
6216745c4a0d2cd7d5a805b5,n5585615822,18.7857,98.98483,HP House Cafe
6216745c4a0d2cd7d5a805b8,n5623443421,18.79338,98.98745,Fact Café
6216745c4a0d2cd7d5a805c6,n5933370530,18.79772,98.96793,The Barisotel
6216745c4a0d2cd7d5a805d6,n6018778386,18.7866,98.98606,Asaksa cafe
6216745c4a0d2cd7d5a805eb,n6217907797,18.80128,98.97548,Passion Project The Café
6216745c4a0d2cd7d5a80604,n6647609510,19.36595,98.97654,มะขามป้อม
6216745c4a0d2cd7d5a8061c,n7050883696,18.747,99.07071,Int Sense Coffee
6216745c4a0d2cd7d5a8062f,n7794425963,18.79475,98.98188,Gusto House Café
6216745c4a0d2cd7d5a80631,n7882686681,18.7595,98.97257,café Amazon
6216745c4a0d2cd7d5a8063c,n8525228454,18.80266,98.98277,TORA BAKE トラ•ベイク
6216745c4a0d2cd7d5a80645,n8845953280,18.84674,99.14698,Innocent Cafe
6216745c4a0d2cd7d5a80570,n4796690555,18.78346,99.0057,Fresher Juice Bar
6216745c4a0d2cd7d5a80581,n5076571309,19.37248,99.20481,Chill & View Cafe
6216745c4a0d2cd7d5a8056e,n4786026322,19.10573,98.93681,Moca Coffee
6216745c4a0d2cd7d5a8056d,n4763900042,18.75698,99.00081,Coffee & Me
6216745c4a0d2cd7d5a8058d,n5234546423,18.82163,98.94973,บ้านนายวิฑูรย์ ส่องแสง
6216745c4a0d2cd7d5a8057a,n4893144721,18.7893,98.96448,Yellow Crafts
6216745c4a0d2cd7d5a8057b,n4905277321,18.79148,98.9748,Fresh& Mild
6216745c4a0d2cd7d5a8058f,n5271206421,18.75209,98.96574,อาคาร ภราดร
6216745c4a0d2cd7d5a8059a,n5338188740,18.84624,99.07948,Cafe Amazon
6216745c4a0d2cd7d5a8059d,n5346609684,18.7946,98.95114,Coffee Shop
6216745c4a0d2cd7d5a805a3,n5356035050,19.91318,99.20718,Book Cafe
6216745c4a0d2cd7d5a805b2,n5559133022,20.06801,99.45677,Pizza and Cafè
6216745c4a0d2cd7d5a805ed,n6259342188,18.78399,98.99084,Miss Juicie
6216745c4a0d2cd7d5a8058c,n5231429625,18.7877,98.99758,Gold land coffe
6216745c4a0d2cd7d5a805f1,n6269572491,18.70757,98.96629,ลองมองคาเฟ่
6216745c4a0d2cd7d5a80627,n7416638353,18.78707,98.99348,All Seasons Travel Cafe
6216745c4a0d2cd7d5a8064f,n9314302717,18.93614,98.81865,ม่อนอิงดาวคาเฟ่
